GID_gg,Material_category,HER_material_type,Material_type_code,Material_type,Material_type_specific
75688,Amber/jet/shale,,3,Amber,
75687,Iron,,24,Iron,
75695,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75694,Other,,35,Coral/Shell,Shell
75693,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
75692,Iron,,24,Iron,
75691,Iron,,24,Iron,
75690,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
75689,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
75696,Unknown,,47,Organic  (Uncertain/Unspecified),
75715,Pottery,,10,Pottery,
75714,Pottery,,10,Pottery,
75716,Other,,19,Glass,
75718,Pottery,,10,Pottery,
75707,Other,,19,Glass,
75708,Other,,19,Glass,
75709,Other,,19,Glass,
75710,Other,,19,Glass,
75711,Other,,44,Faience,
75712,Other,,19,Glass,
75713,Other,,19,Glass,
75717,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
75697,Pottery,,10,Pottery,
75698,Pottery,,10,Pottery,
75699,Pottery,,10,Pottery,
75700,Pottery,,10,Pottery,
75701,Pottery,,10,Pottery,
75702,Pottery,,10,Pottery,
75703,Pottery,,10,Pottery,
75704,Pottery,,10,Pottery,
75705,Pottery,,10,Pottery,
75706,Pottery,,10,Pottery,
75719,Pottery,,10,Pottery,
75720,Pottery,,10,Pottery,
75721,Flint,,17,Chert / Flint,Flint
75722,Stone,,32,Quartz/Quartzite,
75723,Flint,,17,Chert / Flint,Flint
75725,Iron,,24,Iron,
75724,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
75735,Other,,19,Glass,
75726,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
75727,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
75728,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
75729,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
75730,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
75731,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
75732,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
75733,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
75736,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
75734,Pottery,,10,Pottery,
75737,Pottery,,10,Pottery,
10037,Pottery,,10,Pottery,
75666,Iron,,24,Iron,
75667,Amber/jet/shale,,50,Jet/Lignite/Shale/Coal (Unspecified),
75739,Pottery,,10,Pottery,
75738,Bronze,,9,Bronze/Cu Alloy,Bronze
75745,Pottery,,10,Pottery,
75744,Pottery,,10,Pottery,
75743,Pottery,,10,Pottery,
75742,Pottery,,10,Pottery,
75741,Pottery,,10,Pottery,
75740,Pottery,,10,Pottery,
75767,Bronze,,9,Bronze/Cu Alloy,Bronze
75766,Bronze,,9,Bronze/Cu Alloy,Bronze
75765,Iron,,24,Iron,
75765,Wood,,41,Wood (Uncertain/Unspecified),
75764,Iron,,24,Iron,
75763,Iron,,24,Iron,
75762,Wood,,30,Wood,Oak
75762,Bronze,,9,Bronze/Cu Alloy,Bronze
75761,Iron,,24,Iron,
75769,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75771,Other,,19,Glass,
75772,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75773,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75774,Pottery,,10,Pottery,
75775,Pottery,,10,Pottery,
75776,Pottery,,10,Pottery,
75777,Pottery,,10,Pottery,
75778,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75779,Pottery,,10,Pottery,
75780,Pottery,,10,Pottery,
75781,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75782,Iron,,24,Iron,
75783,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75784,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75864,Other,,19,Glass,
75856,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75860,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75868,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75855,Amber/jet/shale,,34,Jet/Lignite/Shale/Coal,Shale
75865,Amber/jet/shale,,34,Jet/Lignite/Shale/Coal,Shale
75862,Stone,,38,Stone (Uncertain/Unspecified),
75857,Pottery,,10,Pottery,
75858,Pottery,,10,Pottery,
75859,Pottery,,10,Pottery,
75861,Pottery,,10,Pottery,
75866,Pottery,,10,Pottery,
75867,Pottery,,10,Pottery,
75863,Pottery,,10,Pottery,
75875,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
75874,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
75873,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
75872,Stone,,38,Stone (Uncertain/Unspecified),
75872,Other,,19,Glass,
75871,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
75870,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
75870,Metal (other),,36,Silver,
75869,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
75876,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
75878,Other,,19,Glass,
75879,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75880,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75887,Pottery,,10,Pottery,
75888,Pottery,,10,Pottery,
75889,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75890,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75891,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
75892,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
75893,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
75894,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
75895,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
75896,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75898,Flint,,17,Chert / Flint,Flint
75897,Bronze,,9,Bronze/Cu Alloy,Bronze
75764,Wood,,41,Wood (Uncertain/Unspecified),
75900,Iron,,24,Iron,
75900,Wood,,41,Wood (Uncertain/Unspecified),
75901,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
75902,Stone,,42,Chalk,
75899,Pottery,,10,Pottery,
75903,Pottery,,10,Pottery,
75904,Bronze,,9,Bronze/Cu Alloy,Bronze
75905,Flint,,17,Chert / Flint,Flint
75907,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75908,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75909,Stone,,38,Stone (Uncertain/Unspecified),
75910,Bronze,,9,Bronze/Cu Alloy,Bronze
75911,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75912,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75913,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75919,Bronze,,9,Bronze/Cu Alloy,Bronze
75919,Other,,45,Leather,
75920,Pottery,,10,Pottery,
75922,Pottery,,10,Pottery,
75923,Iron,,24,Iron,
75932,Pottery,,10,Pottery,
75940,Flint,,17,Chert / Flint,Flint
75937,Pottery,,10,Pottery,
75938,Bronze,,9,Bronze/Cu Alloy,Bronze
75939,Bronze,,9,Bronze/Cu Alloy,Bronze
75951,Pottery,,10,Pottery,
75950,Pottery,,10,Pottery,
75952,Pottery,,10,Pottery,
75943,Wood,,41,Wood (Uncertain/Unspecified),
75955,Pottery,,10,Pottery,
75959,Pottery,,10,Pottery,
75960,Pottery,,10,Pottery,
75963,Bronze,,9,Bronze/Cu Alloy,Bronze
75963,Other,,45,Leather,
75963,Wood,,41,Wood (Uncertain/Unspecified),
75964,Stone,,38,Stone (Uncertain/Unspecified),
75965,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
75966,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
20002,Pottery,,10,Pottery,
75967,Pottery,,10,Pottery,
75968,Pottery,,10,Pottery,
75969,Pottery,,10,Pottery,
75970,Amber/jet/shale,,3,Amber,
75970,Gold,,20,Gold,
75973,Bone,,4,Bone/Antler/Horn/Ivory/Tooth (Animal),Antler
75975,Pottery,,10,Pottery,
75976,Flint,,58,Chert / Flint (Uncertain/Unspecified),
75977,Flint,,17,Chert / Flint,Flint
75978,Pottery,,10,Pottery,
75979,Pottery,,10,Pottery,
75981,Pottery,,10,Pottery,
75982,Pottery,,10,Pottery,
75983,Bronze,,9,Bronze/Cu Alloy,Bronze
75983,Wood,,41,Wood (Uncertain/Unspecified),
75985,Pottery,,10,Pottery,
75984,Pottery,,10,Pottery,
75986,Unknown,,47,Organic  (Uncertain/Unspecified),
75991,Pottery,,10,Pottery,
75992,Pottery,,10,Pottery,
75993,Pottery,,10,Pottery,
75994,Pottery,,10,Pottery,
75995,Pottery,,10,Pottery,
75996,Pottery,,10,Pottery,
75997,Pottery,,10,Pottery,
75998,Pottery,,10,Pottery,
75999,Pottery,,10,Pottery,
76000,Unknown,,47,Organic  (Uncertain/Unspecified),
76001,Pottery,,10,Pottery,
76002,Bronze,,9,Bronze/Cu Alloy,Bronze
76003,Pottery,,10,Pottery,
76004,Pottery,,10,Pottery,
76005,Stone,,38,Stone (Uncertain/Unspecified),
76006,Pottery,,10,Pottery,
76008,Flint,,17,Chert / Flint,Flint
76007,Pottery,,10,Pottery,
76009,Pottery,,10,Pottery,
76012,Pottery,,10,Pottery,
76015,Pottery,,10,Pottery,
76013,Bronze,,9,Bronze/Cu Alloy,Bronze
76014,Pottery,,10,Pottery,
76016,Bronze,,9,Bronze/Cu Alloy,Bronze
76017,Pottery,,10,Pottery,
76020,Pottery,,10,Pottery,
76021,Pottery,,10,Pottery,
76027,Pottery,,10,Pottery,
76028,Pottery,,10,Pottery,
76029,Pottery,,10,Pottery,
76026,Flint,,17,Chert / Flint,Flint
76025,Bronze,,9,Bronze/Cu Alloy,Bronze
76024,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76023,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76022,Pottery,,10,Pottery,
76019,Stone,,38,Stone (Uncertain/Unspecified),
76018,Pottery,,10,Pottery,
76030,Pottery,,10,Pottery,
76031,Unknown,,47,Organic  (Uncertain/Unspecified),
76032,Pottery,,10,Pottery,
76033,Pottery,,10,Pottery,
76034,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76035,Pottery,,10,Pottery,
76036,Pottery,,10,Pottery,
76037,Flint,,17,Chert / Flint,Flint
76038,Flint,,17,Chert / Flint,Flint
76039,Flint,,17,Chert / Flint,Flint
76040,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76041,Pottery,,10,Pottery,
76042,Pottery,,10,Pottery,
76045,Bronze,,9,Bronze/Cu Alloy,Bronze
76043,Pottery,,10,Pottery,
76044,Pottery,,10,Pottery,
76047,Wood,,30,Wood,Oak
76048,Flint,,17,Chert / Flint,Flint
76050,Pottery,,10,Pottery,
76051,Flint,,17,Chert / Flint,Flint
76052,Pottery,,10,Pottery,
76053,Amber/jet/shale,,3,Amber,
76055,Pottery,,10,Pottery,
76056,Bronze,,9,Bronze/Cu Alloy,Bronze
20019,Wood,,41,Wood (Uncertain/Unspecified),
76063,Unknown,,47,Organic  (Uncertain/Unspecified),
76064,Pottery,,10,Pottery,
76065,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76066,Pottery,,10,Pottery,
76067,Amber/jet/shale,,3,Amber,
76068,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76069,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76070,Pottery,,10,Pottery,
76071,Pottery,,10,Pottery,
76072,Unknown,,47,Organic  (Uncertain/Unspecified),
76073,Amber/jet/shale,,3,Amber,
76075,Bronze,,9,Bronze/Cu Alloy,Bronze
76077,Pottery,,10,Pottery,
76076,Pottery,,10,Pottery,
76078,Pottery,,10,Pottery,
76080,Flint,,17,Chert / Flint,Flint
76081,Flint,,17,Chert / Flint,Flint
76082,Flint,,17,Chert / Flint,Flint
76083,Flint,,17,Chert / Flint,Flint
76084,Bronze,,9,Bronze/Cu Alloy,Bronze
76084,Wood,,41,Wood (Uncertain/Unspecified),
76085,Amber/jet/shale,,34,Jet/Lignite/Shale/Coal,Shale
76086,Amber/jet/shale,,34,Jet/Lignite/Shale/Coal,Shale
76087,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
76088,Pottery,,10,Pottery,
76089,Pottery,,10,Pottery,
76090,Pottery,,10,Pottery,
20017,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
20017,Amber/jet/shale,,34,Jet/Lignite/Shale/Coal,Shale
76091,Pottery,,10,Pottery,
76092,Amber/jet/shale,,3,Amber,
76093,Bronze,,9,Bronze/Cu Alloy,Bronze
76094,Bronze,,9,Bronze/Cu Alloy,Bronze
76095,Amber/jet/shale,,3,Amber,
76095,Other,,44,Faience,
76095,Amber/jet/shale,,34,Jet/Lignite/Shale/Coal,Shale
76096,Bronze,,9,Bronze/Cu Alloy,Bronze
76097,Pottery,,10,Pottery,
76098,Amber/jet/shale,,3,Amber,
76099,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76100,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76101,Pottery,,10,Pottery,
76102,Bronze,,9,Bronze/Cu Alloy,Bronze
76103,Other,,59,Charred Plant Remains,
76104,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76105,Wood,,41,Wood (Uncertain/Unspecified),
76105,Iron,,24,Iron,
76106,Pottery,,10,Pottery,
76107,Pottery,,10,Pottery,
76111,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
76110,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
76109,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
76108,Pottery,,10,Pottery,
76114,Pottery,,10,Pottery,
76115,Pottery,,10,Pottery,
76116,Pottery,,10,Pottery,
76112,Pottery,,10,Pottery,
76113,Pottery,,10,Pottery,
76117,Pottery,,10,Pottery,
76118,Wood,,30,Wood,Oak
76119,Amber/jet/shale,,34,Jet/Lignite/Shale/Coal,Shale
76120,Other,,45,Leather,
76121,Gold,,20,Gold,
76124,Pottery,,10,Pottery,
76123,Stone,,42,Chalk,
76122,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76126,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
76127,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
76131,Pottery,,10,Pottery,
76130,Pottery,,10,Pottery,
76129,Pottery,,10,Pottery,
76128,Pottery,,10,Pottery,
76132,Pottery,,10,Pottery,
76133,Pottery,,10,Pottery,
76134,Pottery,,10,Pottery,
76135,Pottery,,10,Pottery,
76136,Stone,,33,Sandstone,
76137,Pottery,,10,Pottery,
76140,Pottery,,10,Pottery,
76141,Iron,,24,Iron,
76141,Bronze,,56,Bronze/Cu Alloy (Uncertain/Unspecified),
76141,Unknown,,47,Organic  (Uncertain/Unspecified),
76138,Pottery,,10,Pottery,
76139,Other,,44,Faience,
76139,Amber/jet/shale,,26,Jet/Lignite/Shale/Coal,Jet
76142,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76143,Bone,,4,Bone/Antler/Horn/Ivory/Tooth (Animal),Antler
76144,Pottery,,10,Pottery,
76145,Bone,,4,Bone/Antler/Horn/Ivory/Tooth (Animal),Antler
76146,Pottery,,10,Pottery,
76147,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76148,Other,,44,Faience,
76149,Pottery,,10,Pottery,
76150,Pottery,,10,Pottery,
76151,Pottery,,10,Pottery,
76152,Pottery,,10,Pottery,
76154,Pottery,,10,Pottery,
20034,Pottery,,10,Pottery,
20037,Pottery,,10,Pottery,
20042,Pottery,,10,Pottery,
76155,Gold,,20,Gold,
76157,Amber/jet/shale,,3,Amber,
76158,Bone,,40,Bone/Antler/Horn/Ivory/Tooth (Animal),Tooth
76159,Pottery,,10,Pottery,
76161,Pottery,,10,Pottery,
76162,Pottery,,10,Pottery,
76164,Unknown,,47,Organic  (Uncertain/Unspecified),
76165,Unknown,,47,Organic  (Uncertain/Unspecified),
20051,Pottery,,10,Pottery,
20053,Pottery,,10,Pottery,
76166,Pottery,,10,Pottery,
76167,Flint,,17,Chert / Flint,Flint
76168,Pottery,,10,Pottery,
76169,Pottery,,10,Pottery,
76170,Other,,59,Charred Plant Remains,
76171,Pottery,,10,Pottery,
76172,Pottery,,10,Pottery,
20059,Pottery,,10,Pottery,
73334,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
10000,Gold,,20,Gold,
50026,Pottery,,10,Pottery,
72752,Iron,,24,Iron,
72836,Pottery,,10,Pottery,
72837,Wood,,41,Wood (Uncertain/Unspecified),
73043,Iron,,24,Iron,
73094,Stone,,38,Stone (Uncertain/Unspecified),
73781,Wood,,41,Wood (Uncertain/Unspecified),
75456,Pottery,,10,Pottery,
74773,Pottery,,10,Pottery,
76176,Pottery,,10,Pottery,
76177,Bronze,,9,Bronze/Cu Alloy,Bronze
76178,Stone,,38,Stone (Uncertain/Unspecified),
76183,Pottery,,10,Pottery,
76184,Pottery,,10,Pottery,
76185,Pottery,,10,Pottery,
76189,Pottery,,10,Pottery,
76190,Pottery,,10,Pottery,
76191,Pottery,,10,Pottery,
76192,Pottery,,10,Pottery,
76193,Pottery,,10,Pottery,
76195,Pottery,,10,Pottery,
76196,Unknown,,47,Organic  (Uncertain/Unspecified),
76197,Pottery,,10,Pottery,
76198,Bronze,,9,Bronze/Cu Alloy,Bronze
76199,Pottery,,10,Pottery,
76200,Stone,,38,Stone (Uncertain/Unspecified),
76201,Stone,,38,Stone (Uncertain/Unspecified),
76202,Stone,,38,Stone (Uncertain/Unspecified),
76203,Pottery,,10,Pottery,
76206,Pottery,,10,Pottery,
76205,Pottery,,10,Pottery,
76204,Pottery,,10,Pottery,
76207,Pottery,,10,Pottery,
76208,Bronze,,9,Bronze/Cu Alloy,Bronze
76209,Pottery,,10,Pottery,
76210,Pottery,,10,Pottery,
76211,Bronze,,9,Bronze/Cu Alloy,Bronze
76212,Stone,,38,Stone (Uncertain/Unspecified),
76213,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76214,Bronze,,9,Bronze/Cu Alloy,Bronze
40015,Iron,,24,Iron,
76215,Bronze,,9,Bronze/Cu Alloy,Bronze
76215,Wood,,65,Wood,Hazel
10039,Pottery,,10,Pottery,
76216,Metal (other),,2,Metal Alloy (Uncertain/Unspecified),
76218,Gold,,20,Gold,
76219,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76219,Bronze,,9,Bronze/Cu Alloy,Bronze
76220,Other,,44,Faience,
76221,Pottery,,10,Pottery,
76222,Pottery,,10,Pottery,
76223,Pottery,,10,Pottery,
76224,Pottery,,10,Pottery,
76225,Pottery,,10,Pottery,
76226,Pottery,,10,Pottery,
76227,Pottery,,10,Pottery,
76228,Stone,,38,Stone (Uncertain/Unspecified),
76229,Stone,,38,Stone (Uncertain/Unspecified),
76233,Pottery,,10,Pottery,
76231,Pottery,,10,Pottery,
76232,Pottery,,10,Pottery,
76234,Pottery,,10,Pottery,
76235,Pottery,,10,Pottery,
76236,Bronze,,9,Bronze/Cu Alloy,Bronze
76237,Unknown,,47,Organic  (Uncertain/Unspecified),
76238,Stone,,33,Sandstone,
76240,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76242,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76241,Pottery,,10,Pottery,
60002,Pottery,,10,Pottery,
76244,Stone,,53,Steatite,
76245,Pottery,,10,Pottery,
76246,Stone,,38,Stone (Uncertain/Unspecified),
76247,Pottery,,10,Pottery,
76249,Pottery,,10,Pottery,
76250,Wood,,41,Wood (Uncertain/Unspecified),
76251,Pottery,,10,Pottery,
76252,Flint,,17,Chert / Flint,Flint
76253,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76254,Pottery,,10,Pottery,
76255,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76256,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76258,Pottery,,10,Pottery,
76259,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
76260,Flint,,17,Chert / Flint,Flint
76264,Pottery,,10,Pottery,
76261,Pottery,,10,Pottery,
76262,Amber/jet/shale,,3,Amber,
76262,Stone,,38,Stone (Uncertain/Unspecified),
76262,Amber/jet/shale,,34,Jet/Lignite/Shale/Coal,Shale
76263,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
76265,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
76266,Bone,,4,Bone/Antler/Horn/Ivory/Tooth (Animal),Antler
76267,Pottery,,10,Pottery,
76268,Other,,12,Clay,
76269,Pottery,,10,Pottery,
76270,Pottery,,10,Pottery,
76271,Pottery,,10,Pottery,
76272,Pottery,,10,Pottery,
76273,Pottery,,10,Pottery,
76274,Pottery,,10,Pottery,
76275,Pottery,,10,Pottery,
76276,Pottery,,10,Pottery,
76277,Pottery,,10,Pottery,
76278,Stone,,37,Slate,
76279,Stone,,37,Slate,
76280,Pottery,,10,Pottery,
76281,Pottery,,10,Pottery,
76282,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76284,Stone,,66,Pumice,
76283,Stone,,32,Quartz/Quartzite,
60043,Stone,,53,Steatite,
76293,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76292,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76291,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76290,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76289,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76288,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76287,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76286,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76285,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76303,Iron,,24,Iron,
76294,Pottery,,10,Pottery,
76295,Pottery,,10,Pottery,
76296,Stone,,38,Stone (Uncertain/Unspecified),
76297,Flint,,17,Chert / Flint,Flint
76298,Pottery,,10,Pottery,
76299,Pottery,,10,Pottery,
76300,Pottery,,10,Pottery,
76301,Pottery,,10,Pottery,
76302,Pottery,,10,Pottery,
76304,Pottery,,10,Pottery,
76305,Other,,44,Faience,
76306,Pottery,,10,Pottery,
76307,Pottery,,10,Pottery,
76308,Pottery,,10,Pottery,
76309,Pottery,,10,Pottery,
76310,Other,,44,Faience,
76310,Amber/jet/shale,,34,Jet/Lignite/Shale/Coal,Shale
76311,Pottery,,10,Pottery,
76312,Stone,,38,Stone (Uncertain/Unspecified),
76313,Stone,,38,Stone (Uncertain/Unspecified),
76314,Flint,,17,Chert / Flint,Flint
76316,Pottery,,10,Pottery,
76317,Stone,,38,Stone (Uncertain/Unspecified),
76318,Pottery,,10,Pottery,
76319,Stone,,33,Sandstone,
76320,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
76323,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
76324,Flint,,17,Chert / Flint,Flint
76325,Stone,,32,Quartz/Quartzite,
76326,Stone,,37,Slate,
76331,Amber/jet/shale,,3,Amber,
76332,Pottery,,10,Pottery,
76333,Other,,35,Coral/Shell,Shell
76337,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76336,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76335,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76334,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76338,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
76339,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
76340,Bone,,4,Bone/Antler/Horn/Ivory/Tooth (Animal),Antler
76343,Pottery,,10,Pottery,
76349,Pottery,,10,Pottery,
76352,Unknown,,47,Organic  (Uncertain/Unspecified),
76350,Pottery,,10,Pottery,
76353,Pottery,,10,Pottery,
76355,Flint,,17,Chert / Flint,Flint
76174,Stone,,38,Stone (Uncertain/Unspecified),
76356,Pottery,,10,Pottery,
76357,Flint,,17,Chert / Flint,Flint
76358,Pottery,,10,Pottery,
60051,Pottery,,10,Pottery,
76360,Pottery,,10,Pottery,
76361,Stone,,38,Stone (Uncertain/Unspecified),
76362,Pottery,,10,Pottery,
76363,Pottery,,10,Pottery,
76364,Pottery,,10,Pottery,
76367,Pottery,,10,Pottery,
76366,Pottery,,10,Pottery,
76368,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76369,Pottery,,10,Pottery,
76370,Pottery,,10,Pottery,
76371,Pottery,,10,Pottery,
76372,Flint,,17,Chert / Flint,Flint
76373,Pottery,,10,Pottery,
76376,Wood,,41,Wood (Uncertain/Unspecified),
76377,Bone,,23,Bone/Antler/Horn/Ivory/Tooth (Animal),Horn
76378,Unknown,,47,Organic  (Uncertain/Unspecified),
76382,Pottery,,10,Pottery,
76383,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76384,Pottery,,10,Pottery,
76385,Pottery,,10,Pottery,
76386,Pottery,,10,Pottery,
76396,Bronze,,9,Bronze/Cu Alloy,Bronze
76394,Bronze,,9,Bronze/Cu Alloy,Bronze
76388,Bronze,,9,Bronze/Cu Alloy,Bronze
76387,Pottery,,10,Pottery,
76393,Pottery,,10,Pottery,
76389,Pottery,,10,Pottery,
76390,Pottery,,10,Pottery,
76391,Pottery,,10,Pottery,
76392,Pottery,,10,Pottery,
76395,Pottery,,10,Pottery,
30039,Unknown,,47,Organic  (Uncertain/Unspecified),
76398,Pottery,,10,Pottery,
76400,Iron,,24,Iron,
76399,Other,,45,Leather,
76399,Iron,,24,Iron,
76397,Iron,,24,Iron,
76397,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76401,Pottery,,10,Pottery,
76402,Other,,45,Leather,
76403,Pottery,,10,Pottery,
76404,Flint,,17,Chert / Flint,Flint
76405,Other,,12,Clay,
76406,Other,,12,Clay,
76407,Stone,,32,Quartz/Quartzite,
76408,Flint,,17,Chert / Flint,Flint
76409,Stone,,21,Granite,
76410,Pottery,,10,Pottery,
76411,Pottery,,10,Pottery,
76412,Flint,,17,Chert / Flint,Flint
76414,Pottery,,10,Pottery,
76415,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
76416,Pottery,,10,Pottery,
76417,Bronze,,14,Bronze/Cu Alloy,Copper Alloy
76418,Stone,,38,Stone (Uncertain/Unspecified),
76419,Stone,,37,Slate,
76420,Pottery,,10,Pottery,
76421,Bone,,5,Bone/Antler/Horn/Ivory/Tooth (Animal),Bone
76422,Bronze,,9,Bronze/Cu Alloy,Bronze
76423,Bronze,,9,Bronze/Cu Alloy,Bronze
76424,Bronze,,9,Bronze/Cu Alloy,Bronze
76425,Other,,44,Faience,
76428,Pottery,,10,Pottery,
76430,Pottery,,10,Pottery,
76431,Pottery,,10,Pottery,
76432,Pottery,,10,Pottery,
